# RamanPL_2D export
# map_kind: "integration"
# spectrum_type: "Photoluminescence"
# x_unit: "eV"
# coord_mode: "real"
# step_size: 1.7
# step_unit: "um"
# integration_range: [1.92, 2.02]
# background_remove: false
# baseline_method: "poly"
# 
x	y	integration_area
59.5	11.9	31.79866277665619
61.199999999999996	11.9	33.79708983451453
62.9	11.9	34.45368572904622
64.6	11.9	35.81874888778509
66.3	11.9	33.999084533587045
68.0	11.9	35.52780580306093
69.7	11.9	37.49241913910198
71.39999999999999	11.9	38.08029699434134
73.1	11.9	38.24930504940293
74.8	11.9	38.74853516999667
76.5	11.9	40.53720656061448
78.2	11.9	45.724880279438814
79.89999999999999	11.9	47.754600492477735
81.6	11.9	54.179390205511865
83.3	11.9	33.42956291279681
85.0	11.9	27.05778909364926
86.7	11.9	24.1891098106125
88.39999999999999	11.9	18.834074117829076
90.1	11.9	11.465322014739987
91.8	11.9	6.021653704207946
93.5	11.9	2.5400502790671213
95.2	11.9	0.8674719087055683
96.89999999999999	11.9	0.41479245520316405
98.6	11.9	0.42746556849026296
100.3	11.9	0.33350727734599844
102.0	11.9	0.32469013752437087
103.7	11.9	0.26228280910331275
105.39999999999999	11.9	0.356538027585705
0.0	13.6	0.3596006644503385
1.7	13.6	0.42396399567758863
3.4	13.6	0.5228858362924502
5.1	13.6	0.547290032894196
6.8	13.6	1.3319734399999184
8.5	13.6	33.69271492662356
10.2	13.6	34.731846331813585
11.9	13.6	39.324908829584395
13.6	13.6	42.981791874657766
15.299999999999999	13.6	44.82586860077659
17.0	13.6	42.683155971796985
18.7	13.6	41.18821528510962
20.4	13.6	31.072399542836475
22.099999999999998	13.6	38.41261061998536
23.8	13.6	37.48739212045204
25.5	13.6	35.578139172034234
27.2	13.6	34.765737897381136
28.9	13.6	34.99957860876222
30.599999999999998	13.6	36.44366389628759
32.3	13.6	36.37254196170784
34.0	13.6	33.3236486460199
35.699999999999996	13.6	32.43962170260115
37.4	13.6	33.23255846149968
39.1	13.6	33.462061252485015
40.8	13.6	33.58804349275973
42.5	13.6	36.0949973606659
44.199999999999996	13.6	38.59806191119968
45.9	13.6	36.89324561994036
47.6	13.6	35.555418966468615
49.3	13.6	35.77722409727234
51.0	13.6	32.112420486984185
52.699999999999996	13.6	32.30782624584852
54.4	13.6	32.55433545361169
56.1	13.6	31.590223393759267
57.8	13.6	34.37997532999338
59.5	13.6	35.6947604851511
61.199999999999996	13.6	35.90074630108101
62.9	13.6	33.271812263501396
64.6	13.6	35.26097015529295
66.3	13.6	39.261272853401536
68.0	13.6	40.40060025562185
69.7	13.6	41.3567101267822
71.39999999999999	13.6	42.8388810135671
73.1	13.6	41.707268589722965
74.8	13.6	42.78863182943299
76.5	13.6	46.202380931315275
78.2	13.6	48.29011530744282
79.89999999999999	13.6	53.196641483444786
81.6	13.6	59.24415950832135
83.3	13.6	27.512978079272344
